Sequence_ID,Sim_95,Sim_90,Sim_70,Sim_50,Sim_40,Sim_30
EColi5375_0,C95_EColi5375_0,C90_EColi5375_0,C70_EColi5375_0,C50_EColi5375_0,C40_EColi5375_0,C30_EColi5375_0
EColi5376_0,C95_EColi5376_0,C90_EColi5376_0,C70_EColi5376_0,C50_EColi5376_0,C40_EColi160_2,C30_EColi160_2
EColi5377_0,C95_EColi5377_0,C90_EColi5377_0,C70_EColi5377_0,C50_EColi5377_0,C40_EColi5377_0,C30_EColi5377_0
EColi5378_0,C95_EColi5378_0,C90_EColi5378_0,C70_EColi5378_0,C50_EColi5378_0,C40_EColi68_0,C30_EColi68_0
EColi5379_0,C95_EColi5379_0,C90_EColi5379_0,C70_EColi5379_0,C50_EColi5379_0,C40_EColi5379_0,C30_EColi2902_2
EColi5380_0,C95_EColi5380_0,C90_EColi5380_0,C70_EColi5380_0,C50_EColi5380_0,C40_EColi5380_0,C30_EColi5380_0
EColi5381_0,C95_EColi5381_0,C90_EColi5381_0,C70_EColi5381_0,C50_EColi5381_0,C40_EColi3151_2,C30_EColi3926_0
EColi5382_0,C95_EColi5382_0,C90_EColi5382_0,C70_EColi5382_0,C50_EColi5382_0,C40_EColi5382_0,C30_EColi5382_0
EColi5383_0,C95_EColi5383_0,C90_EColi5383_0,C70_EColi5383_0,C50_EColi5383_0,C40_EColi5383_0,C30_EColi5383_0
EColi5384_0,C95_EColi5384_0,C90_EColi5384_0,C70_EColi5384_0,C50_EColi5384_0,C40_EColi5384_0,C30_EColi155_1
EColi5385_0,C95_EColi5385_0,C90_EColi5385_0,C70_EColi5385_0,C50_EColi5385_0,C40_EColi5385_0,C30_EColi5385_0
EColi5386_0,C95_EColi5386_0,C90_EColi5386_0,C70_EColi5386_0,C50_EColi5386_0,C40_EColi5386_0,C30_EColi5386_0
EColi5387_0,C95_EColi5387_0,C90_EColi5387_0,C70_EColi5387_0,C50_EColi5387_0,C40_EColi5387_0,C30_EColi5387_0
EColi5388_0,C95_EColi5388_0,C90_EColi5388_0,C70_EColi5388_0,C50_EColi5388_0,C40_EColi5388_0,C30_EColi3907_1
EColi5389_0,C95_EColi5389_0,C90_EColi5389_0,C70_EColi5389_0,C50_EColi168_1,C40_EColi168_1,C30_EColi172_0
EColi5390_2,C95_EColi5390_2,C90_EColi5390_2,C70_EColi5390_2,C50_EColi5390_2,C40_EColi5390_2,C30_EColi5390_2
EColi5391_0,C95_EColi5391_0,C90_EColi5391_0,C70_EColi5391_0,C50_EColi5391_0,C40_EColi5391_0,C30_EColi1425_0
EColi5392_0,C95_EColi5392_0,C90_EColi5392_0,C70_EColi5392_0,C50_EColi5392_0,C40_EColi5392_0,C30_EColi5857_0
EColi5393_0,C95_EColi5393_0,C90_EColi5393_0,C70_EColi5393_0,C50_EColi5393_0,C40_EColi5393_0,C30_EColi5393_0
EColi5394_0,C95_EColi5394_0,C90_EColi5394_0,C70_EColi5394_0,C50_EColi5394_0,C40_EColi5394_0,C30_EColi5394_0
EColi5395_0,C95_EColi5395_0,C90_EColi5395_0,C70_EColi5395_0,C50_EColi5395_0,C40_EColi5395_0,C30_EColi5395_0
EColi5396_2,C95_EColi5396_2,C90_EColi5396_2,C70_EColi5396_2,C50_EColi5396_2,C40_EColi5396_2,C30_EColi5396_2
EColi5397_1,C95_EColi5397_1,C90_EColi5397_1,C70_EColi5397_1,C50_EColi5397_1,C40_EColi5397_1,C30_EColi5397_1
EColi5398_0,C95_EColi5398_0,C90_EColi5398_0,C70_EColi5398_0,C50_EColi5398_0,C40_EColi5398_0,C30_EColi5398_0
EColi5399_2,C95_EColi5399_2,C90_EColi5399_2,C70_EColi5399_2,C50_EColi5399_2,C40_EColi4434_2,C30_EColi4434_2
EColi3752_0,C95_EColi3752_0,C90_EColi3752_0,C70_EColi3752_0,C50_EColi3752_0,C40_EColi3752_0,C30_EColi3752_0
EColi3753_1,C95_EColi3753_1,C90_EColi3753_1,C70_EColi3753_1,C50_EColi3753_1,C40_EColi3753_1,C30_EColi3753_1
EColi3754_0,C95_EColi3754_0,C90_EColi3754_0,C70_EColi3754_0,C50_EColi3754_0,C40_EColi3754_0,C30_EColi3754_0
EColi3755_2,C95_EColi3755_2,C90_EColi3755_2,C70_EColi3755_2,C50_EColi3758_0,C40_EColi3758_0,C30_EColi3758_0
EColi3756_0,C95_EColi3756_0,C90_EColi3756_0,C70_EColi3756_0,C50_EColi3756_0,C40_EColi3756_0,C30_EColi6340_1
EColi3757_0,C95_EColi3757_0,C90_EColi3757_0,C70_EColi3757_0,C50_EColi3757_0,C40_EColi3757_0,C30_EColi3757_0
EColi3758_0,C95_EColi3758_0,C90_EColi3758_0,C70_EColi3758_0,C50_EColi3758_0,C40_EColi3758_0,C30_EColi3758_0
EColi3759_2,C95_EColi3759_2,C90_EColi3759_2,C70_EColi3759_2,C50_EColi3759_2,C40_EColi3759_2,C30_EColi3759_2
EColi3760_0,C95_EColi3760_0,C90_EColi3760_0,C70_EColi3760_0,C50_EColi2535_2,C40_EColi2535_2,C30_EColi2535_2
EColi3761_2,C95_EColi3761_2,C90_EColi3761_2,C70_EColi3761_2,C50_EColi3761_2,C40_EColi3761_2,C30_EColi3761_2
EColi3762_0,C95_EColi3762_0,C90_EColi3762_0,C70_EColi3762_0,C50_EColi3762_0,C40_EColi3762_0,C30_EColi3762_0
EColi3763_0,C95_EColi3763_0,C90_EColi3763_0,C70_EColi3763_0,C50_EColi3763_0,C40_EColi3763_0,C30_EColi3763_0
EColi3764_1,C95_EColi3764_1,C90_EColi3764_1,C70_EColi3764_1,C50_EColi3764_1,C40_EColi3764_1,C30_EColi3764_1
EColi3765_1,C95_EColi3765_1,C90_EColi3765_1,C70_EColi3765_1,C50_EColi3765_1,C40_EColi3765_1,C30_EColi3765_1
EColi3766_2,C95_EColi3766_2,C90_EColi3766_2,C70_EColi3766_2,C50_EColi3766_2,C40_EColi3766_2,C30_EColi3766_2
EColi3767_2,C95_EColi3767_2,C90_EColi3767_2,C70_EColi3767_2,C50_EColi3767_2,C40_EColi3767_2,C30_EColi5067_0
EColi3768_2,C95_EColi3768_2,C90_EColi3768_2,C70_EColi3768_2,C50_EColi3768_2,C40_EColi3768_2,C30_EColi3768_2
EColi3769_1,C95_EColi3769_1,C90_EColi3769_1,C70_EColi3769_1,C50_EColi3769_1,C40_EColi3769_1,C30_EColi3769_1
EColi3770_1,C95_EColi3770_1,C90_EColi3770_1,C70_EColi3770_1,C50_EColi3770_1,C40_EColi3770_1,C30_EColi3770_1
EColi3771_1,C95_EColi3771_1,C90_EColi3771_1,C70_EColi3771_1,C50_EColi3771_1,C40_EColi3771_1,C30_EColi3771_1
EColi3772_1,C95_EColi3772_1,C90_EColi3772_1,C70_EColi3772_1,C50_EColi3772_1,C40_EColi3772_1,C30_EColi3772_1
EColi3773_0,C95_EColi3773_0,C90_EColi3773_0,C70_EColi3773_0,C50_EColi3773_0,C40_EColi3773_0,C30_EColi3333_1
EColi3774_0,C95_EColi3774_0,C90_EColi3774_0,C70_EColi3774_0,C50_EColi3774_0,C40_EColi3918_0,C30_EColi2620_0
EColi3775_2,C95_EColi3775_2,C90_EColi3775_2,C70_EColi3775_2,C50_EColi5026_0,C40_EColi5026_0,C30_EColi1945_1
EColi3776_2,C95_EColi3776_2,C90_EColi3776_2,C70_EColi3776_2,C50_EColi3776_2,C40_EColi3907_1,C30_EColi3907_1
EColi3777_2,C95_EColi3777_2,C90_EColi3777_2,C70_EColi3777_2,C50_EColi3662_1,C40_EColi3777_2,C30_EColi3783_1
EColi3778_1,C95_EColi3778_1,C90_EColi3778_1,C70_EColi3778_1,C50_EColi3778_1,C40_EColi3778_1,C30_EColi3778_1
EColi3779_1,C95_EColi3779_1,C90_EColi3779_1,C70_EColi3779_1,C50_EColi3779_1,C40_EColi5823_0,C30_EColi3312_1
EColi3780_0,C95_EColi3780_0,C90_EColi3780_0,C70_EColi3780_0,C50_EColi3780_0,C40_EColi3780_0,C30_EColi5506_0
EColi3781_1,C95_EColi3781_1,C90_EColi3781_1,C70_EColi3781_1,C50_EColi3781_1,C40_EColi3781_1,C30_EColi5740_1
EColi3782_1,C95_EColi3782_1,C90_EColi3782_1,C70_EColi3782_1,C50_EColi3782_1,C40_EColi3782_1,C30_EColi3782_1
EColi3783_1,C95_EColi3783_1,C90_EColi3783_1,C70_EColi3783_1,C50_EColi3783_1,C40_EColi3783_1,C30_EColi3783_1
EColi3784_0,C95_EColi3784_0,C90_EColi3784_0,C70_EColi3784_0,C50_EColi3784_0,C40_EColi3784_0,C30_EColi5000_1
EColi3785_1,C95_EColi3785_1,C90_EColi3785_1,C70_EColi3785_1,C50_EColi3785_1,C40_EColi3785_1,C30_EColi3785_1
EColi3786_2,C95_EColi3786_2,C90_EColi3786_2,C70_EColi3786_2,C50_EColi3786_2,C40_EColi3786_2,C30_EColi3320_0
EColi3787_0,C95_EColi3787_0,C90_EColi3787_0,C70_EColi3787_0,C50_EColi3787_0,C40_EColi6237_1,C30_EColi88_0
EColi3788_0,C95_EColi3788_0,C90_EColi3788_0,C70_EColi3788_0,C50_EColi3788_0,C40_EColi3788_0,C30_EColi3788_0
EColi3789_0,C95_EColi3789_0,C90_EColi3789_0,C70_EColi3789_0,C50_EColi3789_0,C40_EColi3789_0,C30_EColi3331_0
EColi3790_1,C95_EColi3790_1,C90_EColi3790_1,C70_EColi3790_1,C50_EColi3790_1,C40_EColi3790_1,C30_EColi3790_1
EColi3791_1,C95_EColi3791_1,C90_EColi3791_1,C70_EColi3791_1,C50_EColi3791_1,C40_EColi3791_1,C30_EColi2414_2
EColi3792_0,C95_EColi3792_0,C90_EColi3792_0,C70_EColi3792_0,C50_EColi3792_0,C40_EColi116_2,C30_EColi1215_2
EColi3793_0,C95_EColi3793_0,C90_EColi3793_0,C70_EColi3793_0,C50_EColi3793_0,C40_EColi3793_0,C30_EColi3793_0
EColi3794_1,C95_EColi3794_1,C90_EColi3794_1,C70_EColi3794_1,C50_EColi3794_1,C40_EColi3283_1,C30_EColi3283_1
EColi3795_0,C95_EColi3795_0,C90_EColi3795_0,C70_EColi3795_0,C50_EColi3795_0,C40_EColi3795_0,C30_EColi1709_2
EColi3796_0,C95_EColi3796_0,C90_EColi3796_0,C70_EColi3796_0,C50_EColi5036_1,C40_EColi4136_1,C30_EColi4136_1
EColi3797_1,C95_EColi3797_1,C90_EColi3797_1,C70_EColi3797_1,C50_EColi3797_1,C40_EColi3797_1,C30_EColi3797_1
EColi3798_0,C95_EColi3798_0,C90_EColi3798_0,C70_EColi3798_0,C50_EColi3798_0,C40_EColi2218_1,C30_EColi5650_2
EColi3799_0,C95_EColi3799_0,C90_EColi3799_0,C70_EColi3799_0,C50_EColi3799_0,C40_EColi3799_0,C30_EColi5650_2
EColi4000_0,C95_EColi4000_0,C90_EColi4000_0,C70_EColi4000_0,C50_EColi3957_0,C40_EColi3345_0,C30_EColi3345_0
EColi4001_2,C95_EColi4001_2,C90_EColi4001_2,C70_EColi4001_2,C50_EColi4001_2,C40_EColi4001_2,C30_EColi2902_2
EColi4002_1,C95_EColi4002_1,C90_EColi4002_1,C70_EColi4002_1,C50_EColi4002_1,C40_EColi4002_1,C30_EColi5926_1
EColi4003_0,C95_EColi4003_0,C90_EColi4003_0,C70_EColi4003_0,C50_EColi4003_0,C40_EColi1387_0,C30_EColi1387_0
EColi4004_0,C95_EColi4004_0,C90_EColi4004_0,C70_EColi4004_0,C50_EColi3345_0,C40_EColi3345_0,C30_EColi3345_0
EColi4005_0,C95_EColi4005_0,C90_EColi4005_0,C70_EColi4005_0,C50_EColi4005_0,C40_EColi4005_0,C30_EColi4005_0
EColi4006_0,C95_EColi4006_0,C90_EColi4006_0,C70_EColi4006_0,C50_EColi4006_0,C40_EColi1446_0,C30_EColi1446_0
EColi4007_2,C95_EColi4007_2,C90_EColi4007_2,C70_EColi4007_2,C50_EColi4007_2,C40_EColi4007_2,C30_EColi4007_2
EColi4008_0,C95_EColi4008_0,C90_EColi4008_0,C70_EColi4008_0,C50_EColi4008_0,C40_EColi4008_0,C30_EColi4008_0
EColi4009_2,C95_EColi4009_2,C90_EColi4009_2,C70_EColi4009_2,C50_EColi4009_2,C40_EColi687_0,C30_EColi689_1
EColi4010_1,C95_EColi4010_1,C90_EColi4010_1,C70_EColi4010_1,C50_EColi4010_1,C40_EColi4010_1,C30_EColi4010_1
EColi4011_0,C95_EColi4011_0,C90_EColi4011_0,C70_EColi4011_0,C50_EColi4011_0,C40_EColi1576_0,C30_EColi3864_2
EColi4012_1,C95_EColi4012_1,C90_EColi4012_1,C70_EColi4012_1,C50_EColi4012_1,C40_EColi1572_1,C30_EColi1572_1
EColi4013_2,C95_EColi4013_2,C90_EColi4013_2,C70_EColi4013_2,C50_EColi3958_1,C40_EColi3958_1,C30_EColi5471_1
EColi4014_2,C95_EColi4014_2,C90_EColi4014_2,C70_EColi4014_2,C50_EColi3265_2,C40_EColi3083_2,C30_EColi3083_2
EColi4015_0,C95_EColi4015_0,C90_EColi4015_0,C70_EColi4015_0,C50_EColi4015_0,C40_EColi4015_0,C30_EColi4015_0
EColi4016_1,C95_EColi4016_1,C90_EColi4016_1,C70_EColi4016_1,C50_EColi4016_1,C40_EColi2503_1,C30_EColi50_2
EColi4017_1,C95_EColi4017_1,C90_EColi4017_1,C70_EColi4017_1,C50_EColi4092_2,C40_EColi1381_1,C30_EColi2817_2
EColi4018_2,C95_EColi4018_2,C90_EColi4018_2,C70_EColi4018_2,C50_EColi4018_2,C40_EColi4018_2,C30_EColi4018_2
EColi4019_1,C95_EColi4019_1,C90_EColi4019_1,C70_EColi4019_1,C50_EColi4019_1,C40_EColi4694_0,C30_EColi4694_0
EColi4020_2,C95_EColi4020_2,C90_EColi4020_2,C70_EColi4020_2,C50_EColi4020_2,C40_EColi4020_2,C30_EColi4020_2
EColi4021_2,C95_EColi4021_2,C90_EColi4021_2,C70_EColi4021_2,C50_EColi4021_2,C40_EColi4021_2,C30_EColi4021_2
EColi4022_1,C95_EColi4022_1,C90_EColi4022_1,C70_EColi4022_1,C50_EColi4022_1,C40_EColi4022_1,C30_EColi4022_1
EColi4023_2,C95_EColi4023_2,C90_EColi4023_2,C70_EColi4023_2,C50_EColi4023_2,C40_EColi4023_2,C30_EColi4023_2
EColi4024_2,C95_EColi4024_2,C90_EColi4024_2,C70_EColi4024_2,C50_EColi4010_1,C40_EColi4010_1,C30_EColi4010_1
EColi4025_2,C95_EColi4025_2,C90_EColi4025_2,C70_EColi4025_2,C50_EColi4025_2,C40_EColi4025_2,C30_EColi4025_2
EColi4026_0,C95_EColi4026_0,C90_EColi4026_0,C70_EColi4026_0,C50_EColi4026_0,C40_EColi4725_0,C30_EColi4725_0
EColi4027_1,C95_EColi4027_1,C90_EColi4027_1,C70_EColi4027_1,C50_EColi4027_1,C40_EColi3933_2,C30_EColi3933_2
EColi4028_2,C95_EColi4028_2,C90_EColi4028_2,C70_EColi4028_2,C50_EColi5159_0,C40_EColi5417_1,C30_EColi3629_2
EColi4029_1,C95_EColi4029_1,C90_EColi4029_1,C70_EColi4029_1,C50_EColi4741_2,C40_EColi4741_2,C30_EColi4348_0
EColi4030_2,C95_EColi4030_2,C90_EColi4030_2,C70_EColi4030_2,C50_EColi2699_2,C40_EColi1981_1,C30_EColi1981_1
EColi4031_0,C95_EColi4031_0,C90_EColi4031_0,C70_EColi4031_0,C50_EColi4031_0,C40_EColi4031_0,C30_EColi2110_1
EColi4032_0,C95_EColi4032_0,C90_EColi4032_0,C70_EColi4032_0,C50_EColi4032_0,C40_EColi1593_1,C30_EColi2825_2
EColi4033_1,C95_EColi4033_1,C90_EColi4033_1,C70_EColi4033_1,C50_EColi3162_1,C40_EColi3935_1,C30_EColi3935_1
EColi4034_2,C95_EColi4034_2,C90_EColi4034_2,C70_EColi4034_2,C50_EColi4034_2,C40_EColi447_1,C30_EColi447_1
EColi4035_0,C95_EColi4035_0,C90_EColi4035_0,C70_EColi4035_0,C50_EColi25_0,C40_EColi25_0,C30_EColi25_0
EColi4036_1,C95_EColi4036_1,C90_EColi4036_1,C70_EColi4036_1,C50_EColi3934_1,C40_EColi3934_1,C30_EColi4161_1
EColi4037_2,C95_EColi4037_2,C90_EColi4037_2,C70_EColi4037_2,C50_EColi4037_2,C40_EColi3083_2,C30_EColi3083_2
EColi4038_0,C95_EColi4038_0,C90_EColi4038_0,C70_EColi4038_0,C50_EColi4038_0,C40_EColi4038_0,C30_EColi2110_1
EColi4039_2,C95_EColi4039_2,C90_EColi4039_2,C70_EColi4039_2,C50_EColi4039_2,C40_EColi4210_0,C30_EColi327_1
EColi4040_1,C95_EColi4040_1,C90_EColi4040_1,C70_EColi4040_1,C50_EColi4040_1,C40_EColi3404_1,C30_EColi4413_0
EColi4041_2,C95_EColi4041_2,C90_EColi4041_2,C70_EColi4041_2,C50_EColi4041_2,C40_EColi1353_0,C30_EColi4349_0
EColi4042_2,C95_EColi4042_2,C90_EColi4042_2,C70_EColi4042_2,C50_EColi4042_2,C40_EColi4042_2,C30_EColi4042_2
EColi4043_1,C95_EColi4043_1,C90_EColi4043_1,C70_EColi4043_1,C50_EColi4043_1,C40_EColi4043_1,C30_EColi4043_1
EColi4044_1,C95_EColi4044_1,C90_EColi4044_1,C70_EColi4044_1,C50_EColi117_2,C40_EColi117_2,C30_EColi1654_0
EColi4045_2,C95_EColi4045_2,C90_EColi4045_2,C70_EColi4045_2,C50_EColi4045_2,C40_EColi3412_0,C30_EColi6099_1
EColi4046_1,C95_EColi4046_1,C90_EColi4046_1,C70_EColi4046_1,C50_EColi4046_1,C40_EColi4046_1,C30_EColi54_0
EColi4047_1,C95_EColi4047_1,C90_EColi4047_1,C70_EColi4047_1,C50_EColi4047_1,C40_EColi4047_1,C30_EColi4047_1
EColi4048_2,C95_EColi4048_2,C90_EColi4048_2,C70_EColi4048_2,C50_EColi4930_1,C40_EColi4930_1,C30_EColi6097_2
EColi4049_2,C95_EColi4049_2,C90_EColi4049_2,C70_EColi4049_2,C50_EColi4049_2,C40_EColi1359_2,C30_EColi1657_2
EColi4050_0,C95_EColi4050_0,C90_EColi4050_0,C70_EColi4050_0,C50_EColi4050_0,C40_EColi4050_0,C30_EColi4050_0
EColi4051_1,C95_EColi4051_1,C90_EColi4051_1,C70_EColi4051_1,C50_EColi4051_1,C40_EColi4051_1,C30_EColi6340_1
EColi4052_1,C95_EColi4052_1,C90_EColi4052_1,C70_EColi4052_1,C50_EColi4052_1,C40_EColi4052_1,C30_EColi4052_1
EColi4053_1,C95_EColi4053_1,C90_EColi4053_1,C70_EColi4053_1,C50_EColi2890_0,C40_EColi2890_0,C30_EColi4180_1
EColi4054_2,C95_EColi4054_2,C90_EColi4054_2,C70_EColi4054_2,C50_EColi4054_2,C40_EColi4054_2,C30_EColi4054_2
EColi4055_0,C95_EColi4055_0,C90_EColi4055_0,C70_EColi4055_0,C50_EColi4055_0,C40_EColi1363_1,C30_EColi1363_1
EColi4056_2,C95_EColi4056_2,C90_EColi4056_2,C70_EColi4056_2,C50_EColi4056_2,C40_EColi4056_2,C30_EColi4056_2
EColi4057_2,C95_EColi4057_2,C90_EColi4057_2,C70_EColi4057_2,C50_EColi4057_2,C40_EColi4057_2,C30_EColi4057_2
EColi4058_1,C95_EColi4058_1,C90_EColi4058_1,C70_EColi4058_1,C50_EColi4058_1,C40_EColi2143_1,C30_EColi3606_2
EColi4059_2,C95_EColi4059_2,C90_EColi4059_2,C70_EColi4059_2,C50_EColi4059_2,C40_EColi5873_2,C30_EColi5873_2
EColi4060_2,C95_EColi4060_2,C90_EColi4060_2,C70_EColi4060_2,C50_EColi4060_2,C40_EColi2228_2,C30_EColi2228_2
EColi4061_2,C95_EColi4061_2,C90_EColi4061_2,C70_EColi4061_2,C50_EColi4061_2,C40_EColi4061_2,C30_EColi4061_2
EColi4062_2,C95_EColi4062_2,C90_EColi4062_2,C70_EColi4062_2,C50_EColi4062_2,C40_EColi4062_2,C30_EColi4062_2
EColi4063_1,C95_EColi4063_1,C90_EColi4063_1,C70_EColi4063_1,C50_EColi4063_1,C40_EColi4063_1,C30_EColi4063_1
EColi4064_1,C95_EColi4064_1,C90_EColi4064_1,C70_EColi4064_1,C50_EColi4064_1,C40_EColi4064_1,C30_EColi4064_1
EColi4065_1,C95_EColi4065_1,C90_EColi4065_1,C70_EColi4065_1,C50_EColi4065_1,C40_EColi4065_1,C30_EColi4065_1
EColi4066_0,C95_EColi4066_0,C90_EColi4066_0,C70_EColi4066_0,C50_EColi4066_0,C40_EColi4066_0,C30_EColi4419_2
EColi4067_1,C95_EColi4067_1,C90_EColi4067_1,C70_EColi4067_1,C50_EColi4067_1,C40_EColi4067_1,C30_EColi4067_1
EColi4068_2,C95_EColi4068_2,C90_EColi4068_2,C70_EColi4068_2,C50_EColi4068_2,C40_EColi4068_2,C30_EColi4068_2
EColi4069_1,C95_EColi4069_1,C90_EColi4069_1,C70_EColi4069_1,C50_EColi4069_1,C40_EColi4069_1,C30_EColi4069_1
EColi4070_1,C95_EColi4070_1,C90_EColi4070_1,C70_EColi4070_1,C50_EColi4070_1,C40_EColi1371_0,C30_EColi3725_0
EColi4071_0,C95_EColi4071_0,C90_EColi4071_0,C70_EColi4071_0,C50_EColi4071_0,C40_EColi4071_0,C30_EColi426_2
EColi4072_2,C95_EColi4072_2,C90_EColi4072_2,C70_EColi3991_2,C50_EColi3991_2,C40_EColi3991_2,C30_EColi3991_2
EColi4073_2,C95_EColi4073_2,C90_EColi4073_2,C70_EColi4073_2,C50_EColi4073_2,C40_EColi4073_2,C30_EColi4073_2
EColi4074_1,C95_EColi4074_1,C90_EColi4074_1,C70_EColi4074_1,C50_EColi4074_1,C40_EColi4074_1,C30_EColi4074_1
EColi4075_1,C95_EColi4075_1,C90_EColi4075_1,C70_EColi4075_1,C50_EColi3215_1,C40_EColi2717_0,C30_EColi2717_0
EColi4076_1,C95_EColi4076_1,C90_EColi4076_1,C70_EColi4076_1,C50_EColi3345_0,C40_EColi3345_0,C30_EColi3345_0
EColi4077_2,C95_EColi4077_2,C90_EColi4077_2,C70_EColi4077_2,C50_EColi4077_2,C40_EColi4077_2,C30_EColi3433_1
EColi4078_2,C95_EColi4078_2,C90_EColi4078_2,C70_EColi4078_2,C50_EColi4078_2,C40_EColi3959_1,C30_EColi3959_1
EColi4079_2,C95_EColi4079_2,C90_EColi4079_2,C70_EColi4079_2,C50_EColi4079_2,C40_EColi4079_2,C30_EColi4079_2
EColi4080_0,C95_EColi4080_0,C90_EColi4080_0,C70_EColi4080_0,C50_EColi4080_0,C40_EColi3003_1,C30_EColi3003_1
EColi4081_1,C95_EColi4081_1,C90_EColi4081_1,C70_EColi4081_1,C50_EColi4081_1,C40_EColi4081_1,C30_EColi4081_1
EColi4082_1,C95_EColi4082_1,C90_EColi4082_1,C70_EColi4082_1,C50_EColi4082_1,C40_EColi4082_1,C30_EColi4082_1
EColi4083_0,C95_EColi4083_0,C90_EColi4083_0,C70_EColi4083_0,C50_EColi4083_0,C40_EColi6168_1,C30_EColi6168_1
EColi4084_2,C95_EColi4084_2,C90_EColi4084_2,C70_EColi4084_2,C50_EColi4084_2,C40_EColi4084_2,C30_EColi4084_2
EColi4085_2,C95_EColi4085_2,C90_EColi4085_2,C70_EColi4085_2,C50_EColi3008_0,C40_EColi3008_0,C30_EColi3008_0
EColi4086_2,C95_EColi4086_2,C90_EColi4086_2,C70_EColi4086_2,C50_EColi4086_2,C40_EColi3232_1,C30_EColi3232_1
EColi4087_0,C95_EColi4087_0,C90_EColi4087_0,C70_EColi4087_0,C50_EColi4087_0,C40_EColi4087_0,C30_EColi4087_0
EColi4088_0,C95_EColi4088_0,C90_EColi4088_0,C70_EColi4088_0,C50_EColi4088_0,C40_EColi4088_0,C30_EColi4088_0
EColi4089_2,C95_EColi4089_2,C90_EColi4089_2,C70_EColi4089_2,C50_EColi3967_2,C40_EColi3997_1,C30_EColi5253_1
EColi4090_2,C95_EColi4090_2,C90_EColi4090_2,C70_EColi4090_2,C50_EColi5314_1,C40_EColi5314_1,C30_EColi6159_1
EColi4091_2,C95_EColi4091_2,C90_EColi4091_2,C70_EColi4091_2,C50_EColi3968_2,C40_EColi3968_2,C30_EColi3968_2
EColi4092_2,C95_EColi4092_2,C90_EColi4092_2,C70_EColi4092_2,C50_EColi4092_2,C40_EColi1381_1,C30_EColi2817_2
EColi4093_1,C95_EColi4093_1,C90_EColi4093_1,C70_EColi4093_1,C50_EColi4093_1,C40_EColi4093_1,C30_EColi2630_0
EColi4094_0,C95_EColi4094_0,C90_EColi4094_0,C70_EColi4094_0,C50_EColi4094_0,C40_EColi3371_0,C30_EColi5373_0
EColi4095_0,C95_EColi4095_0,C90_EColi4095_0,C70_EColi4095_0,C50_EColi4095_0,C40_EColi2101_1,C30_EColi2101_1
EColi4096_0,C95_EColi4096_0,C90_EColi4096_0,C70_EColi4096_0,C50_EColi4096_0,C40_EColi4096_0,C30_EColi4096_0
EColi4097_2,C95_EColi4097_2,C90_EColi4097_2,C70_EColi4097_2,C50_EColi4097_2,C40_EColi4097_2,C30_EColi4097_2
EColi4098_0,C95_EColi4098_0,C90_EColi4098_0,C70_EColi4098_0,C50_EColi4098_0,C40_EColi3142_0,C30_EColi5908_0
EColi4099_1,C95_EColi4099_1,C90_EColi4099_1,C70_EColi4099_1,C50_EColi3141_1,C40_EColi3141_1,C30_EColi3141_1
EColi4100_2,C95_EColi4100_2,C90_EColi4100_2,C70_EColi4100_2,C50_EColi4100_2,C40_EColi4100_2,C30_EColi4100_2
EColi4101_1,C95_EColi4101_1,C90_EColi4101_1,C70_EColi4101_1,C50_EColi4101_1,C40_EColi4101_1,C30_EColi4101_1
EColi4102_1,C95_EColi4102_1,C90_EColi4102_1,C70_EColi4102_1,C50_EColi4102_1,C40_EColi4102_1,C30_EColi4102_1
EColi4103_0,C95_EColi4103_0,C90_EColi4103_0,C70_EColi4103_0,C50_EColi4103_0,C40_EColi208_1,C30_EColi1068_0
EColi4104_1,C95_EColi4104_1,C90_EColi4104_1,C70_EColi4104_1,C50_EColi4104_1,C40_EColi4104_1,C30_EColi4104_1
EColi4105_0,C95_EColi4105_0,C90_EColi4105_0,C70_EColi4105_0,C50_EColi4105_0,C40_EColi4105_0,C30_EColi340_0
EColi4106_0,C95_EColi4106_0,C90_EColi4106_0,C70_EColi4106_0,C50_EColi4106_0,C40_EColi1510_1,C30_EColi1510_1
EColi4107_1,C95_EColi4107_1,C90_EColi4107_1,C70_EColi4107_1,C50_EColi4107_1,C40_EColi1728_1,C30_EColi4107_1
EColi4108_2,C95_EColi4108_2,C90_EColi4108_2,C70_EColi4108_2,C50_EColi4108_2,C40_EColi4108_2,C30_EColi4108_2
EColi4109_0,C95_EColi4109_0,C90_EColi4109_0,C70_EColi4109_0,C50_EColi4109_0,C40_EColi1425_0,C30_EColi1425_0
EColi4110_0,C95_EColi4110_0,C90_EColi4110_0,C70_EColi4110_0,C50_EColi4110_0,C40_EColi4110_0,C30_EColi4110_0
EColi4111_0,C95_EColi4111_0,C90_EColi4111_0,C70_EColi4111_0,C50_EColi4111_0,C40_EColi4111_0,C30_EColi4111_0
EColi4112_0,C95_EColi4112_0,C90_EColi4112_0,C70_EColi4112_0,C50_EColi4112_0,C40_EColi4112_0,C30_EColi4112_0
EColi4113_0,C95_EColi4113_0,C90_EColi4113_0,C70_EColi4113_0,C50_EColi4113_0,C40_EColi4113_0,C30_EColi4113_0
EColi4114_0,C95_EColi4114_0,C90_EColi4114_0,C70_EColi4114_0,C50_EColi4114_0,C40_EColi4114_0,C30_EColi4114_0
